C:\Users\harid\OneDrive\Desktop\Bachelor\BachelorProject\Tetris-deep-Q-learning-pytorch-master\venv\Scripts\python.exe C:\Users\harid\OneDrive\Desktop\Bachelor\BachelorProject\Tetris-deep-Q-learning-pytorch-master\train.py 
Epoch: 294/3000, Action: (2, 0), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 295/3000, Action: (3, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 296/3000, Action: (4, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 297/3000, Action: (1, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 298/3000, Action: (8, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 299/3000, Action: (4, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 300/3000, Action: (4, 3), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 301/3000, Action: (5, 3), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 302/3000, Action: (2, 1), Score: 11, Tetrominoes 13, Cleared lines: 0
Epoch: 303/3000, Action: (5, 1), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 304/3000, Action: (5, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 305/3000, Action: (4, 3), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 306/3000, Action: (6, 1), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 307/3000, Action: (5, 3), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 308/3000, Action: (3, 3), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 309/3000, Action: (5, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 310/3000, Action: (1, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 311/3000, Action: (4, 0), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 312/3000, Action: (3, 0), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 313/3000, Action: (4, 2), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 314/3000, Action: (0, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 315/3000, Action: (2, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 316/3000, Action: (5, 1), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 317/3000, Action: (4, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 318/3000, Action: (8, 3), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 319/3000, Action: (6, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 320/3000, Action: (5, 0), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 321/3000, Action: (0, 1), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 322/3000, Action: (4, 1), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 323/3000, Action: (2, 2), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 324/3000, Action: (2, 3), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 325/3000, Action: (5, 3), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 326/3000, Action: (3, 1), Score: 23, Tetrominoes 25, Cleared lines: 0
Epoch: 327/3000, Action: (2, 1), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 328/3000, Action: (6, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 329/3000, Action: (2, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 330/3000, Action: (7, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 331/3000, Action: (2, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 332/3000, Action: (6, 3), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 333/3000, Action: (1, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 334/3000, Action: (3, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 335/3000, Action: (9, 1), Score: 24, Tetrominoes 26, Cleared lines: 0
Epoch: 336/3000, Action: (4, 3), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 337/3000, Action: (1, 0), Score: 11, Tetrominoes 13, Cleared lines: 0
Epoch: 338/3000, Action: (4, 1), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 339/3000, Action: (0, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 340/3000, Action: (3, 0), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 341/3000, Action: (3, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 342/3000, Action: (4, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 343/3000, Action: (3, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 344/3000, Action: (4, 0), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 345/3000, Action: (3, 3), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 346/3000, Action: (4, 1), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 347/3000, Action: (5, 1), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 348/3000, Action: (3, 0), Score: 7, Tetrominoes 9, Cleared lines: 0
Epoch: 349/3000, Action: (0, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 350/3000, Action: (4, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 351/3000, Action: (5, 1), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 352/3000, Action: (6, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 353/3000, Action: (4, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 354/3000, Action: (2, 0), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 355/3000, Action: (4, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 356/3000, Action: (2, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 357/3000, Action: (1, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 358/3000, Action: (8, 1), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 359/3000, Action: (2, 1), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 360/3000, Action: (7, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 361/3000, Action: (4, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 362/3000, Action: (2, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 363/3000, Action: (3, 1), Score: 23, Tetrominoes 25, Cleared lines: 0
Epoch: 364/3000, Action: (1, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 365/3000, Action: (4, 2), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 366/3000, Action: (4, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 367/3000, Action: (3, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 368/3000, Action: (3, 0), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 369/3000, Action: (3, 3), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 370/3000, Action: (3, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 371/3000, Action: (3, 2), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 372/3000, Action: (4, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 373/3000, Action: (5, 3), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 374/3000, Action: (6, 2), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 375/3000, Action: (6, 1), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 376/3000, Action: (0, 2), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 377/3000, Action: (3, 0), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 378/3000, Action: (3, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 379/3000, Action: (2, 0), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 380/3000, Action: (6, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 381/3000, Action: (5, 3), Score: 11, Tetrominoes 13, Cleared lines: 0
Epoch: 382/3000, Action: (0, 0), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 383/3000, Action: (5, 1), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 384/3000, Action: (4, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 385/3000, Action: (8, 1), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 386/3000, Action: (4, 3), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 387/3000, Action: (7, 0), Score: 23, Tetrominoes 25, Cleared lines: 0
Epoch: 388/3000, Action: (6, 1), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 389/3000, Action: (5, 0), Score: 26, Tetrominoes 28, Cleared lines: 0
Epoch: 390/3000, Action: (2, 1), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 391/3000, Action: (5, 1), Score: 10, Tetrominoes 12, Cleared lines: 0
Epoch: 392/3000, Action: (5, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 393/3000, Action: (4, 3), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 394/3000, Action: (4, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 395/3000, Action: (8, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 396/3000, Action: (3, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 397/3000, Action: (2, 1), Score: 34, Tetrominoes 26, Cleared lines: 1
Epoch: 398/3000, Action: (1, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 399/3000, Action: (1, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 400/3000, Action: (4, 1), Score: 28, Tetrominoes 20, Cleared lines: 1
Epoch: 401/3000, Action: (0, 0), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 402/3000, Action: (5, 0), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 403/3000, Action: (3, 2), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 404/3000, Action: (3, 3), Score: 23, Tetrominoes 25, Cleared lines: 0
Epoch: 405/3000, Action: (6, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 406/3000, Action: (0, 0), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 407/3000, Action: (4, 1), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 408/3000, Action: (5, 2), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 409/3000, Action: (5, 1), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 410/3000, Action: (3, 2), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 411/3000, Action: (3, 0), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 412/3000, Action: (4, 1), Score: 25, Tetrominoes 27, Cleared lines: 0
Epoch: 413/3000, Action: (3, 3), Score: 11, Tetrominoes 13, Cleared lines: 0
Epoch: 414/3000, Action: (3, 0), Score: 35, Tetrominoes 27, Cleared lines: 1
Epoch: 415/3000, Action: (6, 0), Score: 8, Tetrominoes 10, Cleared lines: 0
Epoch: 416/3000, Action: (5, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 417/3000, Action: (4, 0), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 418/3000, Action: (5, 2), Score: 7, Tetrominoes 9, Cleared lines: 0
Epoch: 419/3000, Action: (1, 0), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 420/3000, Action: (4, 1), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 421/3000, Action: (3, 3), Score: 11, Tetrominoes 13, Cleared lines: 0
Epoch: 422/3000, Action: (4, 0), Score: 10, Tetrominoes 12, Cleared lines: 0
Epoch: 423/3000, Action: (3, 0), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 424/3000, Action: (6, 3), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 425/3000, Action: (4, 0), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 426/3000, Action: (1, 2), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 427/3000, Action: (8, 3), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 428/3000, Action: (4, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 429/3000, Action: (5, 0), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 430/3000, Action: (4, 1), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 431/3000, Action: (4, 1), Score: 27, Tetrominoes 29, Cleared lines: 0
Epoch: 432/3000, Action: (2, 0), Score: 27, Tetrominoes 29, Cleared lines: 0
Epoch: 433/3000, Action: (3, 0), Score: 30, Tetrominoes 22, Cleared lines: 1
Epoch: 434/3000, Action: (1, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 435/3000, Action: (3, 0), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 436/3000, Action: (2, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 437/3000, Action: (3, 2), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 438/3000, Action: (2, 0), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 439/3000, Action: (3, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 440/3000, Action: (4, 3), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 441/3000, Action: (4, 3), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 442/3000, Action: (4, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 443/3000, Action: (3, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 444/3000, Action: (8, 3), Score: 26, Tetrominoes 28, Cleared lines: 0
Epoch: 445/3000, Action: (6, 1), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 446/3000, Action: (5, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 447/3000, Action: (1, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 448/3000, Action: (6, 0), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 449/3000, Action: (5, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 450/3000, Action: (2, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 451/3000, Action: (6, 1), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 452/3000, Action: (7, 0), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 453/3000, Action: (4, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 454/3000, Action: (3, 1), Score: 12, Tetrominoes 14, Cleared lines: 0
Epoch: 455/3000, Action: (0, 1), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 456/3000, Action: (6, 3), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 457/3000, Action: (5, 0), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 458/3000, Action: (3, 2), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 459/3000, Action: (3, 1), Score: 40, Tetrominoes 32, Cleared lines: 1
Epoch: 460/3000, Action: (4, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 461/3000, Action: (5, 1), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 462/3000, Action: (3, 2), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 463/3000, Action: (1, 3), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 464/3000, Action: (7, 3), Score: 8, Tetrominoes 10, Cleared lines: 0
Epoch: 465/3000, Action: (4, 1), Score: 9, Tetrominoes 11, Cleared lines: 0
Epoch: 466/3000, Action: (8, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 467/3000, Action: (3, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 468/3000, Action: (5, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 469/3000, Action: (3, 0), Score: 27, Tetrominoes 19, Cleared lines: 1
Epoch: 470/3000, Action: (4, 1), Score: 33, Tetrominoes 25, Cleared lines: 1
Epoch: 471/3000, Action: (0, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 472/3000, Action: (3, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 473/3000, Action: (5, 0), Score: 45, Tetrominoes 27, Cleared lines: 2
Epoch: 474/3000, Action: (4, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 475/3000, Action: (3, 1), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 476/3000, Action: (3, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 477/3000, Action: (3, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 478/3000, Action: (5, 3), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 479/3000, Action: (2, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 480/3000, Action: (0, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 481/3000, Action: (1, 1), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 482/3000, Action: (5, 1), Score: 31, Tetrominoes 23, Cleared lines: 1
Epoch: 483/3000, Action: (1, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 484/3000, Action: (3, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 485/3000, Action: (2, 3), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 486/3000, Action: (7, 1), Score: 11, Tetrominoes 13, Cleared lines: 0
Epoch: 487/3000, Action: (1, 1), Score: 30, Tetrominoes 22, Cleared lines: 1
Epoch: 488/3000, Action: (4, 1), Score: 9, Tetrominoes 11, Cleared lines: 0
Epoch: 489/3000, Action: (3, 2), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 490/3000, Action: (2, 1), Score: 24, Tetrominoes 26, Cleared lines: 0
Epoch: 491/3000, Action: (3, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 492/3000, Action: (1, 3), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 493/3000, Action: (4, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 494/3000, Action: (8, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 495/3000, Action: (3, 0), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 496/3000, Action: (4, 3), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 497/3000, Action: (1, 1), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 498/3000, Action: (5, 1), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 499/3000, Action: (7, 1), Score: 25, Tetrominoes 27, Cleared lines: 0
Epoch: 500/3000, Action: (5, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 501/3000, Action: (3, 0), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 502/3000, Action: (6, 1), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 503/3000, Action: (5, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 504/3000, Action: (6, 2), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 505/3000, Action: (7, 1), Score: 26, Tetrominoes 28, Cleared lines: 0
Epoch: 506/3000, Action: (3, 1), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 507/3000, Action: (0, 0), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 508/3000, Action: (3, 0), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 509/3000, Action: (8, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 510/3000, Action: (2, 2), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 511/3000, Action: (3, 1), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 512/3000, Action: (2, 2), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 513/3000, Action: (5, 3), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 514/3000, Action: (0, 2), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 515/3000, Action: (3, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 516/3000, Action: (4, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 517/3000, Action: (1, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 518/3000, Action: (0, 0), Score: 26, Tetrominoes 28, Cleared lines: 0
Epoch: 519/3000, Action: (2, 0), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 520/3000, Action: (8, 1), Score: 29, Tetrominoes 31, Cleared lines: 0
Epoch: 521/3000, Action: (6, 1), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 522/3000, Action: (4, 2), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 523/3000, Action: (0, 1), Score: 32, Tetrominoes 24, Cleared lines: 1
Epoch: 524/3000, Action: (2, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 525/3000, Action: (0, 1), Score: 33, Tetrominoes 35, Cleared lines: 0
Epoch: 526/3000, Action: (3, 1), Score: 29, Tetrominoes 31, Cleared lines: 0
Epoch: 527/3000, Action: (3, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 528/3000, Action: (5, 3), Score: 26, Tetrominoes 28, Cleared lines: 0
Epoch: 529/3000, Action: (2, 1), Score: 29, Tetrominoes 21, Cleared lines: 1
Epoch: 530/3000, Action: (1, 1), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 531/3000, Action: (2, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 532/3000, Action: (0, 3), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 533/3000, Action: (3, 0), Score: 26, Tetrominoes 28, Cleared lines: 0
Epoch: 534/3000, Action: (7, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 535/3000, Action: (6, 1), Score: 24, Tetrominoes 26, Cleared lines: 0
Epoch: 536/3000, Action: (4, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 537/3000, Action: (2, 2), Score: 8, Tetrominoes 10, Cleared lines: 0
Epoch: 538/3000, Action: (3, 2), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 539/3000, Action: (1, 1), Score: 37, Tetrominoes 29, Cleared lines: 1
Epoch: 540/3000, Action: (3, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 541/3000, Action: (6, 0), Score: 25, Tetrominoes 27, Cleared lines: 0
Epoch: 542/3000, Action: (2, 1), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 543/3000, Action: (1, 0), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 544/3000, Action: (6, 1), Score: 26, Tetrominoes 28, Cleared lines: 0
Epoch: 545/3000, Action: (5, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 546/3000, Action: (0, 0), Score: 23, Tetrominoes 25, Cleared lines: 0
Epoch: 547/3000, Action: (5, 3), Score: 23, Tetrominoes 25, Cleared lines: 0
Epoch: 548/3000, Action: (4, 0), Score: 34, Tetrominoes 26, Cleared lines: 1
Epoch: 549/3000, Action: (5, 0), Score: 23, Tetrominoes 25, Cleared lines: 0
Epoch: 550/3000, Action: (6, 1), Score: 24, Tetrominoes 26, Cleared lines: 0
Epoch: 551/3000, Action: (6, 1), Score: 24, Tetrominoes 26, Cleared lines: 0
Epoch: 552/3000, Action: (3, 0), Score: 27, Tetrominoes 29, Cleared lines: 0
Epoch: 553/3000, Action: (3, 0), Score: 24, Tetrominoes 26, Cleared lines: 0
Epoch: 554/3000, Action: (4, 1), Score: 23, Tetrominoes 25, Cleared lines: 0
Epoch: 555/3000, Action: (3, 3), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 556/3000, Action: (5, 3), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 557/3000, Action: (3, 0), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 558/3000, Action: (3, 3), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 559/3000, Action: (4, 2), Score: 14, Tetrominoes 16, Cleared lines: 0
Epoch: 560/3000, Action: (5, 2), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 561/3000, Action: (3, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 562/3000, Action: (5, 1), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 563/3000, Action: (5, 0), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 564/3000, Action: (6, 1), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 565/3000, Action: (7, 0), Score: 25, Tetrominoes 27, Cleared lines: 0
Epoch: 566/3000, Action: (5, 2), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 567/3000, Action: (4, 1), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 568/3000, Action: (7, 0), Score: 11, Tetrominoes 13, Cleared lines: 0
Epoch: 569/3000, Action: (2, 0), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 570/3000, Action: (5, 0), Score: 34, Tetrominoes 26, Cleared lines: 1
Epoch: 571/3000, Action: (4, 0), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 572/3000, Action: (2, 3), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 573/3000, Action: (3, 2), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 574/3000, Action: (3, 0), Score: 22, Tetrominoes 24, Cleared lines: 0
Epoch: 575/3000, Action: (8, 1), Score: 16, Tetrominoes 18, Cleared lines: 0
Epoch: 576/3000, Action: (5, 1), Score: 9, Tetrominoes 11, Cleared lines: 0
Epoch: 577/3000, Action: (1, 1), Score: 40, Tetrominoes 32, Cleared lines: 1
Epoch: 578/3000, Action: (6, 1), Score: 13, Tetrominoes 15, Cleared lines: 0
Epoch: 579/3000, Action: (5, 3), Score: 18, Tetrominoes 20, Cleared lines: 0
Epoch: 580/3000, Action: (4, 1), Score: 20, Tetrominoes 22, Cleared lines: 0
Epoch: 581/3000, Action: (3, 0), Score: 15, Tetrominoes 17, Cleared lines: 0
Epoch: 582/3000, Action: (5, 1), Score: 19, Tetrominoes 21, Cleared lines: 0
Epoch: 583/3000, Action: (4, 1), Score: 17, Tetrominoes 19, Cleared lines: 0
Epoch: 584/3000, Action: (2, 0), Score: 26, Tetrominoes 28, Cleared lines: 0
Epoch: 585/3000, Action: (3, 1), Score: 21, Tetrominoes 23, Cleared lines: 0
Epoch: 586/3000, Action: (5, 3), Score: 36, Tetrominoes 28, Cleared lines: 1
Epoch: 587/3000, Action: (5, 3), Score: 17, Tetrominoes 19, Cleared lines: 0
